,Load_Main,Load_AreaA,Load_AreaB,Load_AreaC,Temperature
2023-02-10 16:45:00,272.375,168.594,254.858,288.416,213.872
2023-02-10 17:00:00,300.827,227.172,391.221,268.663,249.332
2023-02-10 17:15:00,267.400,145.953,351.093,270.549,222.244
2023-02-10 17:30:00,244.407,146.521,227.804,254.461,250.040
2023-02-10 17:45:00,261.474,194.351,322.257,228.058,203.224
2023-02-10 18:00:00,262.012,185.906,296.991,241.696,245.291
2023-02-10 18:15:00,214.027,126.625,264.034,200.984,207.413
2023-02-10 18:30:00,187.092,116.337,224.135,213.931,161.443
2023-02-10 18:45:00,197.232,151.097,180.185,177.246,233.484
2023-02-10 19:00:00,182.360,158.078,235.378,166.588,161.786
2023-02-10 19:15:00,179.325,159.086,188.560,134.199,173.367
2023-02-10 19:30:00,174.598,147.984,117.704,140.961,167.461
2023-02-10 19:45:00,145.378,77.744,173.560,122.755,201.580
2023-02-10 20:00:00,170.246,156.126,145.761,185.256,177.124
2023-02-10 20:15:00,133.882,68.552,190.597,164.822,152.620
2023-02-10 20:30:00,121.668,37.806,130.606,122.959,179.702
2023-02-10 20:45:00,98.027,66.526,115.256,97.905,139.256
2023-02-10 21:00:00,128.433,120.387,164.327,133.225,179.755
2023-02-10 21:15:00,134.029,103.710,157.491,108.244,180.177
2023-02-10 21:30:00,159.567,101.876,164.589,177.380,188.382
2023-02-10 21:45:00,163.874,113.802,224.601,119.281,150.489
2023-02-10 22:00:00,153.651,113.176,173.225,131.353,202.392
2023-02-10 22:15:00,209.689,139.987,205.168,207.287,230.259
2023-02-10 22:30:00,224.326,138.428,269.328,195.793,226.808
2023-02-10 22:45:00,280.980,164.118,320.550,312.808,246.070
2023-02-10 23:00:00,297.825,196.394,341.764,288.686,236.036
2023-02-10 23:15:00,333.421,213.660,387.458,328.385,284.454
2023-02-10 23:30:00,342.292,222.580,395.427,298.212,231.982
2023-02-10 23:45:00,362.492,261.770,463.506,354.723,224.166
2023-02-11 00:00:00,403.946,256.374,438.904,389.451,304.039
2023-02-11 00:15:00,386.046,245.727,377.367,389.583,242.856
2023-02-11 00:30:00,442.316,292.253,508.682,358.703,316.708
2023-02-11 00:45:00,468.296,370.039,565.159,413.659,281.774
2023-02-11 01:00:00,500.784,298.212,525.848,468.122,331.853
2023-02-11 01:15:00,581.312,405.150,680.174,542.865,339.209
2023-02-11 01:30:00,524.743,333.608,558.442,481.773,336.981
2023-02-11 01:45:00,556.611,360.273,667.103,478.468,368.048
2023-02-11 02:00:00,606.310,361.298,697.602,562.129,347.448
2023-02-11 02:15:00,638.908,462.302,706.588,594.582,405.387
2023-02-11 02:30:00,612.639,403.779,653.222,563.562,365.369
2023-02-11 02:45:00,639.079,431.872,804.735,587.142,377.730
2023-02-11 03:00:00,599.317,352.085,762.982,572.100,381.077
2023-02-11 03:15:00,630.670,393.879,690.740,576.827,395.907
2023-02-11 03:30:00,644.591,429.296,705.996,565.521,376.655
2023-02-11 03:45:00,613.911,395.018,708.528,595.674,337.970
2023-02-11 04:00:00,649.801,433.537,734.931,627.452,380.824
2023-02-11 04:15:00,590.954,436.691,669.162,542.805,329.300
2023-02-11 04:30:00,601.301,403.461,700.576,572.449,358.929
2023-02-11 04:45:00,649.023,410.646,807.744,563.572,373.281
2023-02-11 05:00:00,620.935,387.324,757.662,568.082,342.412
2023-02-11 05:15:00,621.712,384.979,704.720,534.262,352.763
2023-02-11 05:30:00,663.621,420.663,786.272,635.274,408.444
2023-02-11 05:45:00,672.130,427.247,713.844,585.448,383.026
2023-02-11 06:00:00,641.488,419.940,742.060,581.120,368.338
2023-02-11 06:15:00,630.566,423.076,717.579,584.867,381.906
2023-02-11 06:30:00,570.784,381.896,687.232,543.247,377.819
2023-02-11 06:45:00,682.040,446.629,804.248,639.077,382.312
2023-02-11 07:00:00,649.676,427.318,757.011,622.848,400.932
2023-02-11 07:15:00,612.077,461.242,718.617,580.797,364.801
2023-02-11 07:30:00,570.418,352.711,642.107,553.572,382.934
2023-02-11 07:45:00,573.980,372.166,691.042,489.450,368.794
2023-02-11 08:00:00,610.737,352.347,717.072,551.216,357.729
2023-02-11 08:15:00,587.353,372.207,670.265,550.295,359.930
2023-02-11 08:30:00,567.405,346.343,655.675,556.635,332.539
2023-02-11 08:45:00,530.267,326.427,636.818,476.735,335.038
2023-02-11 09:00:00,512.015,303.165,618.855,514.286,309.909
2023-02-11 09:15:00,511.467,298.650,577.235,478.317,312.176
2023-02-11 09:30:00,521.380,341.955,570.988,464.014,349.622
2023-02-11 09:45:00,500.732,343.234,561.261,435.274,324.402
2023-02-11 10:00:00,487.025,297.278,547.147,464.248,321.347
2023-02-11 10:15:00,500.930,274.910,580.013,446.772,311.428
2023-02-11 10:30:00,448.757,294.469,554.388,406.868,293.935
2023-02-11 10:45:00,414.758,281.329,461.915,385.142,279.499
2023-02-11 11:00:00,391.300,271.188,462.411,364.385,265.915
2023-02-11 11:15:00,428.627,253.076,487.026,436.412,280.160
2023-02-11 11:30:00,461.420,284.775,531.245,433.171,288.997
2023-02-11 11:45:00,359.016,205.614,422.563,316.990,238.741
2023-02-11 12:00:00,374.170,224.729,468.746,327.815,268.306
2023-02-11 12:15:00,318.739,187.436,374.465,329.919,230.361
2023-02-11 12:30:00,382.224,235.701,356.948,340.305,302.779
2023-02-11 12:45:00,352.548,222.870,399.059,337.209,236.940
2023-02-11 13:00:00,395.798,260.136,505.379,368.363,271.047
2023-02-11 13:15:00,323.888,189.389,409.018,307.230,262.769
2023-02-11 13:30:00,319.577,204.232,392.814,324.773,209.283
2023-02-11 13:45:00,341.183,199.099,430.100,320.109,270.406
2023-02-11 14:00:00,315.570,161.240,389.274,308.309,231.385
2023-02-11 14:15:00,364.999,250.765,456.867,342.525,246.540
2023-02-11 14:30:00,318.354,190.360,330.347,282.907,257.871
2023-02-11 14:45:00,363.684,193.067,416.321,345.458,278.055
2023-02-11 15:00:00,318.000,220.712,370.421,278.240,227.291
2023-02-11 15:15:00,363.664,230.111,419.943,308.971,259.431
2023-02-11 15:30:00,396.234,268.873,437.203,377.330,300.242
2023-02-11 15:45:00,372.211,252.397,432.725,352.643,260.893
2023-02-11 16:00:00,350.865,200.703,349.087,330.745,242.269
2023-02-11 16:15:00,360.321,257.471,428.870,330.989,261.888
2023-02-11 16:30:00,358.550,187.240,390.771,328.277,261.738
2023-02-11 16:45:00,361.734,225.198,346.361,308.959,260.036
2023-02-11 17:00:00,322.000,197.716,370.829,255.268,256.880
2023-02-11 17:15:00,347.733,206.611,449.433,339.447,247.499
2023-02-11 17:30:00,277.859,211.260,258.710,274.866,242.491
2023-02-11 17:45:00,303.097,204.544,340.784,273.329,234.587
2023-02-11 18:00:00,292.394,154.853,284.345,301.382,211.038
2023-02-11 18:15:00,298.432,162.395,351.423,285.557,267.977
2023-02-11 18:30:00,272.737,231.135,341.521,258.352,201.347
2023-02-11 18:45:00,231.987,138.870,240.890,257.814,227.705
2023-02-11 19:00:00,225.221,126.492,245.448,179.594,207.184
2023-02-11 19:15:00,232.751,180.199,262.905,213.092,213.473
2023-02-11 19:30:00,215.228,95.471,287.173,179.265,190.394
2023-02-11 19:45:00,196.254,162.240,180.950,172.464,189.756
2023-02-11 20:00:00,189.726,103.375,203.661,173.068,210.220
2023-02-11 20:15:00,202.795,144.689,283.477,185.593,181.159
2023-02-11 20:30:00,179.691,104.827,183.369,141.701,182.824
2023-02-11 20:45:00,184.869,80.806,199.975,171.576,212.965
2023-02-11 21:00:00,227.091,152.071,266.918,190.776,200.287
2023-02-11 21:15:00,171.866,135.408,272.115,184.443,189.263
2023-02-11 21:30:00,175.895,55.622,166.523,178.643,192.346
2023-02-11 21:45:00,229.440,120.242,288.027,218.651,196.110
2023-02-11 22:00:00,235.217,183.838,232.490,205.930,221.711
2023-02-11 22:15:00,239.312,165.493,242.967,223.572,214.405
2023-02-11 22:30:00,293.787,202.561,321.425,285.834,223.093
2023-02-11 22:45:00,321.946,232.537,385.113,288.702,260.167
2023-02-11 23:00:00,369.516,251.882,407.352,304.975,270.420
2023-02-11 23:15:00,387.764,255.733,450.182,372.564,273.852
2023-02-11 23:30:00,423.044,302.882,463.541,400.854,283.629
2023-02-11 23:45:00,403.791,252.711,466.967,378.554,255.128
2023-02-12 00:00:00,440.165,285.693,464.663,388.259,293.307
2023-02-12 00:15:00,438.090,305.405,463.072,424.160,255.248
2023-02-12 00:30:00,506.216,309.918,565.715,490.994,335.772
2023-02-12 00:45:00,571.075,406.821,676.291,531.584,327.643
2023-02-12 01:00:00,567.717,376.300,659.076,513.583,356.797
2023-02-12 01:15:00,599.434,360.910,664.569,543.223,334.533
2023-02-12 01:30:00,626.985,402.701,684.823,568.128,347.467
2023-02-12 01:45:00,633.611,377.203,761.735,573.220,360.094
2023-02-12 02:00:00,659.880,431.069,802.486,599.302,417.502
2023-02-12 02:15:00,708.639,451.145,831.182,659.058,395.604
2023-02-12 02:30:00,648.586,399.963,757.251,616.421,409.595
2023-02-12 02:45:00,702.840,412.343,739.856,678.537,409.479
2023-02-12 03:00:00,742.468,462.810,872.834,662.982,412.321
2023-02-12 03:15:00,694.198,446.714,849.157,622.172,400.793
2023-02-12 03:30:00,723.137,460.739,865.918,683.858,415.271
2023-02-12 03:45:00,755.670,455.682,901.599,675.132,430.258
2023-02-12 04:00:00,733.114,477.059,790.111,648.978,437.100
2023-02-12 04:15:00,707.875,435.481,791.519,630.506,404.708
2023-02-12 04:30:00,721.838,492.242,825.479,660.216,419.779
2023-02-12 04:45:00,704.814,484.857,787.763,684.414,437.160
2023-02-12 05:00:00,690.233,442.225,756.652,632.202,367.853
2023-02-12 05:15:00,719.981,507.391,841.390,668.416,405.908
2023-02-12 05:30:00,672.654,433.701,805.448,592.483,403.482
2023-02-12 05:45:00,714.665,432.020,777.180,681.126,380.917
2023-02-12 06:00:00,654.409,454.996,785.783,621.229,364.292
2023-02-12 06:15:00,698.928,494.656,810.912,632.700,382.645
2023-02-12 06:30:00,693.665,475.748,849.652,623.053,404.361
2023-02-12 06:45:00,653.719,405.821,777.211,622.496,390.953
2023-02-12 07:00:00,678.809,410.342,784.787,619.536,375.643
2023-02-12 07:15:00,664.146,422.938,768.175,596.411,393.370
2023-02-12 07:30:00,647.420,482.733,744.602,587.563,367.295
2023-02-12 07:45:00,632.280,381.560,785.316,586.947,395.516
2023-02-12 08:00:00,637.812,435.097,753.070,602.888,384.329
2023-02-12 08:15:00,657.034,424.759,743.813,611.580,396.037
2023-02-12 08:30:00,636.641,437.420,750.354,591.683,403.257
2023-02-12 08:45:00,637.399,382.810,747.924,581.117,387.419
2023-02-12 09:00:00,603.106,385.781,680.041,558.060,350.987
2023-02-12 09:15:00,632.074,388.397,700.640,572.897,375.057
2023-02-12 09:30:00,620.786,382.482,751.726,565.187,344.711
2023-02-12 09:45:00,537.984,368.106,610.285,526.222,315.332
2023-02-12 10:00:00,504.868,300.188,570.405,465.406,332.672
2023-02-12 10:15:00,542.001,359.547,641.919,490.554,366.927
2023-02-12 10:30:00,520.623,339.799,582.148,464.144,347.564
2023-02-12 10:45:00,517.554,312.565,602.503,427.733,333.172
2023-02-12 11:00:00,512.193,314.482,576.854,517.123,297.815
2023-02-12 11:15:00,442.020,295.661,425.786,454.964,299.239
2023-02-12 11:30:00,465.572,301.994,547.772,442.136,288.124
2023-02-12 11:45:00,438.665,286.090,512.843,380.797,302.478
2023-02-12 12:00:00,484.896,309.367,568.953,506.266,290.118
2023-02-12 12:15:00,424.025,268.183,421.211,359.216,292.551
2023-02-12 12:30:00,461.260,299.280,487.227,433.011,295.192
2023-02-12 12:45:00,391.805,290.653,487.776,322.772,278.252
2023-02-12 13:00:00,444.124,301.908,513.108,360.805,288.100
2023-02-12 13:15:00,414.306,266.027,415.860,386.268,257.549
2023-02-12 13:30:00,435.127,255.787,503.103,408.215,312.481
2023-02-12 13:45:00,416.160,260.028,428.350,385.485,281.125
2023-02-12 14:00:00,440.889,263.572,488.677,438.467,288.565
2023-02-12 14:15:00,430.412,259.853,503.088,394.923,289.659
2023-02-12 14:30:00,412.997,221.687,483.107,397.827,273.386
2023-02-12 14:45:00,461.156,299.469,562.549,407.045,292.614
2023-02-12 15:00:00,436.253,335.257,516.579,429.843,320.380
2023-02-12 15:15:00,445.545,294.509,529.282,440.270,299.698
2023-02-12 15:30:00,455.163,314.041,511.230,413.150,294.193
2023-02-12 15:45:00,416.532,294.740,451.799,391.464,256.728
2023-02-12 16:00:00,446.071,282.779,514.547,395.012,289.209
2023-02-12 16:15:00,423.074,269.505,519.179,384.378,271.753
2023-02-12 16:30:00,427.668,243.068,518.252,409.675,283.490
2023-02-12 16:45:00,425.697,281.626,483.116,402.308,317.626
2023-02-12 17:00:00,390.390,255.151,447.040,321.118,301.939
2023-02-12 17:15:00,394.202,234.827,424.456,337.646,272.986
2023-02-12 17:30:00,421.743,302.846,521.820,375.068,276.322
2023-02-12 17:45:00,401.215,241.374,513.081,373.953,290.888
2023-02-12 18:00:00,370.783,312.193,440.459,320.935,288.449
2023-02-12 18:15:00,361.932,245.342,363.880,301.872,259.882
2023-02-12 18:30:00,337.333,218.719,409.481,252.500,291.308
2023-02-12 18:45:00,351.732,277.099,457.437,369.489,250.965
2023-02-12 19:00:00,308.970,143.754,319.523,288.696,237.154
2023-02-12 19:15:00,302.191,189.268,374.586,246.278,238.042
2023-02-12 19:30:00,306.456,188.358,346.409,304.667,236.513
2023-02-12 19:45:00,259.552,164.181,338.288,271.647,203.125
2023-02-12 20:00:00,292.682,195.896,299.535,273.961,250.985
2023-02-12 20:15:00,229.515,143.920,250.064,224.860,206.653
2023-02-12 20:30:00,285.359,220.508,277.989,291.323,272.907
2023-02-12 20:45:00,247.089,171.492,295.018,240.645,232.744
2023-02-12 21:00:00,258.665,180.232,315.164,251.888,229.299
2023-02-12 21:15:00,234.585,164.039,280.780,182.064,248.634
2023-02-12 21:30:00,269.202,142.771,293.079,187.624,240.610
2023-02-12 21:45:00,269.128,179.982,295.436,266.550,239.966
2023-02-12 22:00:00,301.282,201.745,336.004,272.245,228.504
2023-02-12 22:15:00,333.138,188.432,411.439,296.481,248.957
2023-02-12 22:30:00,373.215,264.739,382.712,364.768,287.221
2023-02-12 22:45:00,398.118,207.841,446.938,345.262,293.844
2023-02-12 23:00:00,419.362,335.578,435.152,385.010,276.911
2023-02-12 23:15:00,428.750,277.749,479.967,395.705,333.558
2023-02-12 23:30:00,456.045,275.043,523.996,434.737,298.739
2023-02-12 23:45:00,541.713,367.557,690.185,505.884,357.775
2023-02-13 00:00:00,501.368,341.543,555.207,468.777,325.255
2023-02-13 00:15:00,580.290,428.341,700.199,524.964,360.324
2023-02-13 00:30:00,587.442,426.392,620.828,532.121,348.863
2023-02-13 00:45:00,620.918,370.351,715.330,578.731,372.010
2023-02-13 01:00:00,669.606,428.493,771.251,605.027,359.962
2023-02-13 01:15:00,707.249,436.970,837.184,632.441,422.773
2023-02-13 01:30:00,662.837,449.398,744.784,638.108,398.671
2023-02-13 01:45:00,683.411,479.592,760.806,613.896,426.901
2023-02-13 02:00:00,726.367,439.224,768.758,658.168,411.927
2023-02-13 02:15:00,729.009,472.276,848.954,697.673,393.709
2023-02-13 02:30:00,828.253,522.568,931.945,746.816,478.238
2023-02-13 02:45:00,765.429,518.640,913.057,711.260,421.422
2023-02-13 03:00:00,770.464,511.039,902.411,717.828,363.725
2023-02-13 03:15:00,783.466,538.648,938.921,718.804,442.414
2023-02-13 03:30:00,763.559,485.787,850.139,693.930,442.288
2023-02-13 03:45:00,774.158,500.287,896.827,687.445,451.620
2023-02-13 04:00:00,742.850,492.705,860.356,697.234,400.913
2023-02-13 04:15:00,708.943,454.037,799.409,676.486,412.763
2023-02-13 04:30:00,765.836,505.268,920.083,726.486,436.774
2023-02-13 04:45:00,792.949,547.171,936.894,737.673,448.291
2023-02-13 05:00:00,784.515,563.274,967.176,678.285,423.017
2023-02-13 05:15:00,769.206,487.776,906.816,724.598,434.078
2023-02-13 05:30:00,723.263,523.809,891.557,663.017,429.442
2023-02-13 05:45:00,787.001,498.993,964.128,711.016,400.966
2023-02-13 06:00:00,789.761,535.068,892.496,741.046,435.656
2023-02-13 06:15:00,767.029,486.209,835.058,710.639,444.854
2023-02-13 06:30:00,779.200,480.740,950.051,739.061,460.716
2023-02-13 06:45:00,769.237,530.572,906.825,715.198,455.584
2023-02-13 07:00:00,744.756,482.863,873.150,679.304,434.907
2023-02-13 07:15:00,733.834,509.092,829.553,667.452,447.149
2023-02-13 07:30:00,693.031,469.270,809.694,651.037,414.779
2023-02-13 07:45:00,720.203,478.410,860.779,633.152,366.230
2023-02-13 08:00:00,732.508,489.909,863.459,662.873,404.910
2023-02-13 08:15:00,687.564,474.132,771.056,584.287,420.707
2023-02-13 08:30:00,656.847,450.111,804.729,613.568,373.565
2023-02-13 08:45:00,636.617,403.688,736.104,599.880,398.040
2023-02-13 09:00:00,641.780,427.730,759.780,573.512,390.642
2023-02-13 09:15:00,667.358,471.298,794.360,589.911,420.840
2023-02-13 09:30:00,611.480,398.594,771.417,583.532,356.805
2023-02-13 09:45:00,638.358,402.580,747.374,571.577,342.297
2023-02-13 10:00:00,590.271,368.141,677.139,557.202,352.302
2023-02-13 10:15:00,589.707,404.539,739.402,542.219,330.261
2023-02-13 10:30:00,525.730,335.714,640.045,472.034,321.986
2023-02-13 10:45:00,520.653,347.480,608.545,491.762,277.980
2023-02-13 11:00:00,533.384,339.498,621.170,491.412,333.661
2023-02-13 11:15:00,504.770,357.449,517.764,497.266,329.715
2023-02-13 11:30:00,495.895,326.087,567.480,440.051,327.202
2023-02-13 11:45:00,490.873,354.772,519.627,422.458,334.157
2023-02-13 12:00:00,493.915,355.833,482.572,454.046,323.364
2023-02-13 12:15:00,502.643,324.515,558.969,472.911,309.418
2023-02-13 12:30:00,518.297,370.227,551.836,472.705,349.874
2023-02-13 12:45:00,468.716,296.221,527.660,470.783,320.319
2023-02-13 13:00:00,479.784,318.513,561.609,468.084,310.733
2023-02-13 13:15:00,458.628,278.615,543.715,410.376,301.509
2023-02-13 13:30:00,440.912,301.432,503.552,407.053,285.177
2023-02-13 13:45:00,446.499,297.757,472.232,371.065,321.885
2023-02-13 14:00:00,457.390,310.159,522.122,443.934,303.640
2023-02-13 14:15:00,474.203,274.229,511.230,421.297,325.585
2023-02-13 14:30:00,516.655,286.092,639.061,479.699,290.706
2023-02-13 14:45:00,462.522,272.324,527.176,419.858,307.656
2023-02-13 15:00:00,468.750,317.166,502.609,398.484,312.646
2023-02-13 15:15:00,473.538,324.636,510.936,453.993,288.398
2023-02-13 15:30:00,479.890,340.162,552.095,418.209,298.615
2023-02-13 15:45:00,481.472,302.844,555.554,431.530,326.139
2023-02-13 16:00:00,498.342,329.139,566.901,477.239,330.242
2023-02-13 16:15:00,424.819,258.607,520.344,369.466,295.320
2023-02-13 16:30:00,423.204,309.268,455.912,422.147,312.726
2023-02-13 16:45:00,451.354,275.647,551.173,393.533,310.883
2023-02-13 17:00:00,472.571,336.634,540.450,409.034,334.328
2023-02-13 17:15:00,414.738,263.297,504.550,382.582,269.601
2023-02-13 17:30:00,377.670,284.866,414.302,383.406,275.389
2023-02-13 17:45:00,429.328,283.637,518.626,394.851,293.498
2023-02-13 18:00:00,409.445,270.167,445.038,398.280,261.957
2023-02-13 18:15:00,370.490,221.966,478.778,311.352,300.166
2023-02-13 18:30:00,356.823,286.110,407.786,320.215,254.508
2023-02-13 18:45:00,341.251,246.584,378.653,307.291,263.542
2023-02-13 19:00:00,345.710,237.510,360.007,290.303,249.499
2023-02-13 19:15:00,318.019,212.702,371.117,257.570,267.718
2023-02-13 19:30:00,323.725,193.903,367.528,292.511,244.895
2023-02-13 19:45:00,254.364,182.168,249.733,268.769,217.040
2023-02-13 20:00:00,278.448,179.323,296.652,260.980,231.767
2023-02-13 20:15:00,270.318,177.145,248.332,233.667,229.649
2023-02-13 20:30:00,277.375,202.568,282.831,210.367,221.077
2023-02-13 20:45:00,267.223,180.806,303.372,237.660,212.994
2023-02-13 21:00:00,301.575,196.478,358.127,267.775,230.925
2023-02-13 21:15:00,259.834,204.784,288.448,247.507,221.138
2023-02-13 21:30:00,303.421,176.752,364.024,273.565,246.257
2023-02-13 21:45:00,322.829,168.467,340.577,310.903,241.818
2023-02-13 22:00:00,366.636,218.413,435.832,354.190,246.170
2023-02-13 22:15:00,341.759,225.944,390.552,312.882,234.954
2023-02-13 22:30:00,380.760,264.858,431.282,349.072,255.862
2023-02-13 22:45:00,377.324,226.658,433.808,347.891,276.892
2023-02-13 23:00:00,389.310,345.238,428.531,319.781,291.505
2023-02-13 23:15:00,481.105,317.272,504.171,458.465,292.573
2023-02-13 23:30:00,487.719,320.812,527.431,486.042,322.740
2023-02-13 23:45:00,538.239,317.614,573.796,496.484,341.966
2023-02-14 00:00:00,504.071,291.576,572.390,446.526,354.664
2023-02-14 00:15:00,578.803,331.644,687.470,532.345,393.346
2023-02-14 00:30:00,592.863,419.647,729.269,535.865,376.254
2023-02-14 00:45:00,631.627,440.869,711.614,581.700,385.325
2023-02-14 01:00:00,662.342,430.486,756.548,602.491,394.522
2023-02-14 01:15:00,691.288,418.964,855.224,588.622,383.350
2023-02-14 01:30:00,670.391,428.816,758.063,618.859,367.561
2023-02-14 01:45:00,751.692,524.136,844.391,740.492,392.626
2023-02-14 02:00:00,686.377,433.541,785.161,602.072,397.384
2023-02-14 02:15:00,757.192,469.624,857.187,720.755,409.346
2023-02-14 02:30:00,698.525,444.517,781.591,651.457,413.701
